f0(capture histogram: move <= 60, captured)	f0(capture histogram: move <= 60, lost)	f0(capture histogram: move <= 60, difference)	f0(capture histogram: 60 < move <= 240, captured)	f0(capture histogram: 60 < move <= 240, lost)	f0(capture histogram: 60 < move <= 240, difference)	f0(capture histogram: move > 240, captured)	f0(capture histogram: move > 240, lost)	f0(capture histogram: move > 240, difference)	player strength	OSL name	OSL size	Image name
continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	string	continuous	string
									class	meta	meta	meta
0.461538461538	0.717948717949	-0.25641025641	5.28205128205	6.64102564103	-1.35897435897	2.30769230769	1.58974358974	0.717948717949	-5.0	kgs_wide 10 <= X <= 100, player shiryuu (6d), subsampled to max 50	39.0	strength: 6d
0.230769230769	0.153846153846	0.0769230769231	5.30769230769	6.23076923077	-0.923076923077	5.53846153846	3.69230769231	1.84615384615	-5.0	kgs_wide 10 <= X <= 100, player Nighthawk (6d)	13.0	strength: 6d
0.512195121951	0.512195121951	0.0	7.34146341463	5.90243902439	1.43902439024	2.12195121951	2.65853658537	-0.536585365854	-5.0	kgs_wide 10 <= X <= 100, player twoeye (6d)	41.0	strength: 6d
0.454545454545	0.454545454545	0.0	3.72727272727	3.09090909091	0.636363636364	0.909090909091	0.545454545455	0.363636363636	-5.0	kgs_wide 10 <= X <= 100, player benandiand (6d), subsampled to max 50	11.0	strength: 6d
0.647058823529	0.705882352941	-0.0588235294118	7.29411764706	6.17647058824	1.11764705882	1.70588235294	2.0	-0.294117647059	-5.0	kgs_wide 10 <= X <= 100, player ricubon (6d)	17.0	strength: 6d
0.541666666667	1.29166666667	-0.75	9.08333333333	9.625	-0.541666666667	4.91666666667	6.625	-1.70833333333	-5.0	kgs_wide 10 <= X <= 100, player banana02 (6d)	24.0	strength: 6d
1.05263157895	0.789473684211	0.263157894737	6.21052631579	6.0	0.210526315789	1.94736842105	2.63157894737	-0.684210526316	-5.0	kgs_wide 10 <= X <= 100, player TheQ (6d)	19.0	strength: 6d
0.333333333333	0.358974358974	-0.025641025641	4.69230769231	3.64102564103	1.05128205128	1.97435897436	1.61538461538	0.358974358974	-5.0	kgs_wide 10 <= X <= 100, player GodofGo (6d)	39.0	strength: 6d
0.395348837209	0.488372093023	-0.093023255814	5.53488372093	6.6976744186	-1.16279069767	4.04651162791	3.90697674419	0.139534883721	-5.0	kgs_wide 10 <= X <= 100, player biped (6d)	43.0	strength: 6d
0.684210526316	0.473684210526	0.210526315789	7.31578947368	6.89473684211	0.421052631579	3.73684210526	2.89473684211	0.842105263158	-5.0	kgs_wide 10 <= X <= 100, player podo (6d)	19.0	strength: 6d
0.230769230769	0.230769230769	0.0	5.30769230769	5.92307692308	-0.615384615385	1.07692307692	1.23076923077	-0.153846153846	-5.0	kgs_wide 10 <= X <= 100, player donkeyO (6d)	13.0	strength: 6d
0.222222222222	0.388888888889	-0.166666666667	5.38888888889	3.11111111111	2.27777777778	1.05555555556	1.5	-0.444444444444	-5.0	kgs_wide 10 <= X <= 100, player okao (6d)	18.0	strength: 6d
0.6	0.5	0.1	6.9	8.25	-1.35	2.25	3.6	-1.35	-5.0	kgs_wide 10 <= X <= 100, player vitality (6d)	20.0	strength: 6d
0.533333333333	0.266666666667	0.266666666667	5.13333333333	5.6	-0.466666666667	1.93333333333	0.533333333333	1.4	-5.0	kgs_wide 10 <= X <= 100, player hazuki (6d)	15.0	strength: 6d
0.939393939394	0.757575757576	0.181818181818	7.57575757576	7.60606060606	-0.030303030303	6.81818181818	8.39393939394	-1.57575757576	-5.0	kgs_wide 10 <= X <= 100, player banana5d (6d), subsampled to max 50	33.0	strength: 6d
0.620689655172	0.862068965517	-0.241379310345	7.31034482759	5.89655172414	1.41379310345	3.10344827586	3.1724137931	-0.0689655172414	-5.0	kgs_wide 10 <= X <= 100, player bloodarena (6d), subsampled to max 50	29.0	strength: 6d
0.464285714286	0.428571428571	0.0357142857143	3.21428571429	3.67857142857	-0.464285714286	1.64285714286	1.64285714286	0.0	-5.0	kgs_wide 10 <= X <= 100, player kst (6d)	28.0	strength: 6d
1.45454545455	1.72727272727	-0.272727272727	4.36363636364	5.72727272727	-1.36363636364	1.90909090909	1.81818181818	0.0909090909091	-5.0	kgs_wide 10 <= X <= 100, player flyingpig (6d)	11.0	strength: 6d
0.5	0.583333333333	-0.0833333333333	6.20833333333	4.08333333333	2.125	2.54166666667	1.75	0.791666666667	-5.0	kgs_wide 10 <= X <= 100, player dhler (6d)	24.0	strength: 6d
0.428571428571	0.464285714286	-0.0357142857143	2.67857142857	2.39285714286	0.285714285714	0.0714285714286	0.0	0.0714285714286	-5.0	kgs_wide 10 <= X <= 100, player skillup (6d)	28.0	strength: 6d
