f0(bdist histogram: move <= 10, bdist <= 2)	f0(bdist histogram: move <= 10, bdist == 3)	f0(bdist histogram: move <= 10, bdist == 4)	f0(bdist histogram: move <= 10, bdist > 4)	f0(bdist histogram: 10 < move <= 64, bdist <= 2)	f0(bdist histogram: 10 < move <= 64, bdist == 3)	f0(bdist histogram: 10 < move <= 64, bdist == 4)	f0(bdist histogram: 10 < move <= 64, bdist > 4)	f0(bdist histogram: 64 < move <= 200, bdist <= 2)	f0(bdist histogram: 64 < move <= 200, bdist == 3)	f0(bdist histogram: 64 < move <= 200, bdist == 4)	f0(bdist histogram: 64 < move <= 200, bdist > 4)	f0(bdist histogram: move > 200, bdist <= 2)	f0(bdist histogram: move > 200, bdist == 3)	f0(bdist histogram: move > 200, bdist == 4)	f0(bdist histogram: move > 200, bdist > 4)	player strength	OSL name	OSL size	Image name
continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	string	continuous	string
																class	meta	meta	meta
0.177777777778	2.6	2.0	0.133333333333	4.88888888889	7.91111111111	5.26666666667	7.95555555556	12.6444444444	6.86666666667	6.42222222222	24.0	6.64444444444	1.17777777778	1.44444444444	4.73333333333	-3.0	kgs_wide 10 <= X <= 100, player emre35 (4d)	45.0	strength: 4d
0.0	2.19047619048	2.61904761905	0.190476190476	4.57142857143	6.57142857143	5.28571428571	10.5714285714	20.5714285714	10.380952381	8.66666666667	25.1904761905	10.6666666667	1.90476190476	3.04761904762	9.85714285714	-3.0	kgs_wide 10 <= X <= 100, player Weishenme (4d)	21.0	strength: 4d
0.142857142857	2.94285714286	1.74285714286	0.171428571429	5.65714285714	7.31428571429	4.88571428571	9.14285714286	18.7714285714	10.0	7.91428571429	25.6857142857	11.7142857143	2.65714285714	3.11428571429	9.17142857143	-3.0	kgs_wide 10 <= X <= 100, player Lukan (4d), subsampled to max 50	35.0	strength: 4d
0.0666666666667	2.26666666667	2.33333333333	0.333333333333	4.4	8.8	6.2	6.06666666667	14.5333333333	7.13333333333	7.26666666667	22.9333333333	6.33333333333	0.933333333333	1.33333333333	5.8	-3.0	kgs_wide 10 <= X <= 100, player huypth (4d)	15.0	strength: 4d
0.0588235294118	2.23529411765	2.64705882353	0.0588235294118	5.64705882353	8.47058823529	5.52941176471	7.35294117647	14.0588235294	6.76470588235	6.41176470588	25.0588235294	3.52941176471	1.11764705882	1.47058823529	5.41176470588	-3.0	kgs_wide 10 <= X <= 100, player zxcv7 (4d)	17.0	strength: 4d
0.0909090909091	2.81818181818	1.90909090909	0.181818181818	4.36363636364	7.0	5.54545454545	8.36363636364	11.8181818182	6.63636363636	6.54545454545	19.9090909091	2.18181818182	0.545454545455	0.636363636364	1.45454545455	-3.0	kgs_wide 10 <= X <= 100, player VuV (4d)	11.0	strength: 4d
0.0	1.2	3.66666666667	0.133333333333	3.86666666667	6.26666666667	6.13333333333	9.4	11.1333333333	7.8	7.46666666667	23.6666666667	1.66666666667	1.0	0.866666666667	1.4	-3.0	kgs_wide 10 <= X <= 100, player varsan (4d)	15.0	strength: 4d
0.138888888889	2.22222222222	2.38888888889	0.25	4.83333333333	6.94444444444	5.63888888889	9.22222222222	14.3055555556	7.72222222222	7.80555555556	25.5833333333	6.94444444444	1.66666666667	2.11111111111	5.88888888889	-3.0	kgs_wide 10 <= X <= 100, player NYhuntngtn (4d), subsampled to max 50	36.0	strength: 4d
0.117647058824	2.17647058824	2.47058823529	0.235294117647	6.11764705882	5.94117647059	5.58823529412	8.88235294118	12.2352941176	8.17647058824	7.58823529412	23.5294117647	9.35294117647	2.11764705882	2.17647058824	5.11764705882	-3.0	kgs_wide 10 <= X <= 100, player jeandoute (4d)	17.0	strength: 4d
0.142857142857	3.07142857143	1.64285714286	0.142857142857	5.21428571429	9.0	4.42857142857	8.35714285714	16.7142857143	6.07142857143	7.42857142857	23.6428571429	5.35714285714	0.714285714286	1.57142857143	8.21428571429	-3.0	kgs_wide 10 <= X <= 100, player za9 (4d)	14.0	strength: 4d
0.139534883721	2.25581395349	1.83720930233	0.767441860465	4.79069767442	5.88372093023	5.37209302326	10.7209302326	13.3488372093	8.46511627907	6.93023255814	24.1162790698	3.81395348837	1.02325581395	0.953488372093	3.04651162791	-3.0	kgs_wide 10 <= X <= 100, player PartyCrshr (4d), subsampled to max 50	43.0	strength: 4d
0.227272727273	3.31818181818	1.22727272727	0.227272727273	5.77272727273	7.63636363636	5.68181818182	7.90909090909	16.7272727273	7.5	8.09090909091	28.7727272727	9.95454545455	2.0	2.22727272727	8.54545454545	-3.0	kgs_wide 10 <= X <= 100, player apukam (4d)	22.0	strength: 4d
0.0	2.0	2.27272727273	0.727272727273	6.36363636364	7.54545454545	5.63636363636	7.45454545455	16.3636363636	9.45454545455	7.72727272727	24.7272727273	9.90909090909	2.18181818182	2.18181818182	7.45454545455	-3.0	kgs_wide 10 <= X <= 100, player Coolam (4d)	11.0	strength: 4d
0.03125	2.5	2.09375	0.375	5.1875	7.84375	4.75	9.21875	14.6875	9.15625	7.21875	24.59375	9.96875	2.125	2.03125	6.15625	-3.0	kgs_wide 10 <= X <= 100, player vxu1 (4d)	32.0	strength: 4d
0.03125	3.25	1.5	0.09375	4.8125	5.8125	4.84375	9.25	14.0	9.6875	7.0625	22.78125	11.9375	2.4375	2.84375	9.375	-3.0	kgs_wide 10 <= X <= 100, player igo5d (4d), subsampled to max 50	32.0	strength: 4d
0.125	2.0625	2.5625	0.25	5.5625	7.5625	4.625	8.5	11.8125	6.875	6.625	20.6875	5.3125	1.0	2.125	3.8125	-3.0	kgs_wide 10 <= X <= 100, player sumsang (4d)	16.0	strength: 4d
0.214285714286	2.89285714286	1.53571428571	0.357142857143	4.92857142857	8.03571428571	5.64285714286	8.39285714286	14.5357142857	7.85714285714	7.64285714286	24.1071428571	6.53571428571	1.10714285714	1.85714285714	4.28571428571	-3.0	kgs_wide 10 <= X <= 100, player mitsuki (4d)	28.0	strength: 4d
0.133333333333	2.93333333333	1.8	0.133333333333	6.53333333333	6.6	4.73333333333	9.13333333333	16.4666666667	9.06666666667	8.2	26.1333333333	9.73333333333	1.86666666667	2.26666666667	7.33333333333	-3.0	kgs_wide 10 <= X <= 100, player she (4d)	15.0	strength: 4d
0.0	0.470588235294	3.94117647059	0.588235294118	5.35294117647	8.41176470588	5.17647058824	8.05882352941	17.4705882353	8.82352941176	8.47058823529	27.4117647059	7.05882352941	1.47058823529	2.35294117647	5.47058823529	-3.0	kgs_wide 10 <= X <= 100, player forever3k (4d)	17.0	strength: 4d
0.0769230769231	3.53846153846	1.30769230769	0.0769230769231	6.53846153846	8.07692307692	5.61538461538	6.76923076923	11.6923076923	7.30769230769	7.07692307692	27.6923076923	4.53846153846	0.923076923077	0.846153846154	4.53846153846	-3.0	kgs_wide 10 <= X <= 100, player Demolish (4d)	13.0	strength: 4d
0.15	2.25	2.05	0.35	5.15	8.95	4.5	6.0	17.3	8.05	6.55	21.55	7.2	1.45	2.05	5.15	-3.0	kgs_wide 10 <= X <= 100, player ShanghaiDR (4d)	20.0	strength: 4d
0.173913043478	3.60869565217	1.17391304348	0.0434782608696	5.26086956522	7.60869565217	6.26086956522	7.86956521739	17.347826087	8.69565217391	8.73913043478	29.2608695652	8.69565217391	2.30434782609	2.60869565217	7.78260869565	-3.0	kgs_wide 10 <= X <= 100, player chuoi (4d)	23.0	strength: 4d
0.1	2.1	2.4	0.4	5.6	5.6	4.9	8.5	14.0	6.5	5.7	21.9	11.3	2.3	2.3	5.0	-3.0	kgs_wide 10 <= X <= 100, player NoTenkie (4d), subsampled to max 50	10.0	strength: 4d
0.0769230769231	2.76923076923	2.15384615385	0.0	6.30769230769	8.07692307692	4.23076923077	8.38461538462	13.1538461538	7.61538461538	7.46153846154	21.0769230769	1.15384615385	0.692307692308	0.384615384615	3.15384615385	-3.0	kgs_wide 10 <= X <= 100, player Trumelunki (4d)	13.0	strength: 4d
0.0555555555556	3.83333333333	1.05555555556	0.0555555555556	5.61111111111	6.16666666667	4.83333333333	10.3888888889	8.94444444444	6.66666666667	5.88888888889	23.2777777778	3.27777777778	0.722222222222	0.888888888889	3.11111111111	-3.0	kgs_wide 10 <= X <= 100, player zyz1 (4d)	18.0	strength: 4d
0.0	3.09090909091	1.54545454545	0.363636363636	4.18181818182	8.18181818182	5.45454545455	9.18181818182	15.6363636364	7.90909090909	6.0	21.3636363636	6.09090909091	1.18181818182	1.81818181818	4.90909090909	-3.0	kgs_wide 10 <= X <= 100, player hiro1959 (4d)	11.0	strength: 4d
0.176470588235	2.11764705882	2.52941176471	0.176470588235	4.17647058824	9.29411764706	5.82352941176	7.70588235294	20.2941176471	8.64705882353	8.0	28.1176470588	8.70588235294	2.05882352941	2.70588235294	10.0	-3.0	kgs_wide 10 <= X <= 100, player indianayk (4d)	17.0	strength: 4d
0.0	1.29032258065	3.48387096774	0.225806451613	4.58064516129	7.16129032258	5.87096774194	8.74193548387	14.8064516129	8.77419354839	7.16129032258	25.8387096774	9.64516129032	1.70967741935	1.54838709677	5.09677419355	-3.0	kgs_wide 10 <= X <= 100, player GUESTMU (4d)	31.0	strength: 4d
0.0	1.95238095238	2.95238095238	0.0952380952381	5.2380952381	8.80952380952	5.61904761905	7.33333333333	12.619047619	7.28571428571	7.2380952381	26.5238095238	4.61904761905	1.04761904762	1.57142857143	3.57142857143	-3.0	kgs_wide 10 <= X <= 100, player sbng (4d)	21.0	strength: 4d
0.368421052632	1.76315789474	2.73684210526	0.131578947368	7.39473684211	8.89473684211	4.31578947368	6.39473684211	17.5526315789	10.7894736842	7.42105263158	26.0789473684	13.0789473684	3.55263157895	2.89473684211	10.0789473684	-3.0	kgs_wide 10 <= X <= 100, player nofeargo (4d)	38.0	strength: 4d
0.0	0.909090909091	2.9696969697	1.12121212121	1.81818181818	4.33333333333	5.30303030303	15.5454545455	17.9393939394	8.09090909091	6.63636363636	22.0606060606	3.90909090909	1.54545454545	1.48484848485	3.60606060606	-3.0	kgs_wide 10 <= X <= 100, player KENEDI (4d)	33.0	strength: 4d
0.166666666667	2.16666666667	2.58333333333	0.0833333333333	7.41666666667	6.16666666667	5.16666666667	8.25	16.5	9.75	6.41666666667	23.5833333333	10.6666666667	3.41666666667	2.5	8.91666666667	-3.0	kgs_wide 10 <= X <= 100, player rogergo (4d)	12.0	strength: 4d
0.0	1.25	2.91666666667	0.833333333333	3.83333333333	6.91666666667	5.83333333333	10.4166666667	16.1666666667	8.58333333333	6.25	25.25	6.41666666667	1.58333333333	1.91666666667	6.0	-3.0	kgs_wide 10 <= X <= 100, player taisan (4d), subsampled to max 50	12.0	strength: 4d
0.111111111111	4.16666666667	0.611111111111	0.111111111111	5.38888888889	8.16666666667	5.33333333333	8.11111111111	15.5	6.77777777778	10.3333333333	26.8333333333	6.44444444444	1.83333333333	1.77777777778	6.05555555556	-3.0	kgs_wide 10 <= X <= 100, player costup (4d)	18.0	strength: 4d
0.121951219512	3.29268292683	1.31707317073	0.268292682927	6.41463414634	7.31707317073	5.26829268293	8.0	12.7073170732	7.75609756098	7.73170731707	25.512195122	3.73170731707	0.90243902439	1.21951219512	3.48780487805	-3.0	kgs_wide 10 <= X <= 100, player marzipan (4d)	41.0	strength: 4d
0.142857142857	2.85714285714	1.85714285714	0.142857142857	4.35714285714	8.42857142857	5.0	9.21428571429	16.2857142857	8.21428571429	6.78571428571	26.7142857143	8.0	2.0	1.71428571429	5.42857142857	-3.0	kgs_wide 10 <= X <= 100, player qwas (4d)	14.0	strength: 4d
0.142857142857	2.6	2.0	0.257142857143	5.14285714286	7.68571428571	6.05714285714	8.11428571429	19.3714285714	8.11428571429	8.14285714286	28.0857142857	6.31428571429	1.14285714286	2.14285714286	5.77142857143	-3.0	kgs_wide 10 <= X <= 100, player denbo (4d)	35.0	strength: 4d
0.133333333333	2.46666666667	1.8	0.4	4.66666666667	5.66666666667	4.4	11.9333333333	14.8666666667	8.46666666667	7.33333333333	22.8666666667	14.1333333333	2.33333333333	3.33333333333	7.33333333333	-3.0	kgs_wide 10 <= X <= 100, player ChaoticBee (4d)	15.0	strength: 4d
0.142857142857	2.78571428571	1.92857142857	0.142857142857	5.5	7.85714285714	4.85714285714	8.78571428571	16.5	10.8571428571	8.35714285714	25.7142857143	5.14285714286	1.71428571429	1.57142857143	3.57142857143	-3.0	kgs_wide 10 <= X <= 100, player Luckykarma (4d)	14.0	strength: 4d
0.0526315789474	0.315789473684	3.63157894737	1.0	5.15789473684	8.52631578947	5.57894736842	7.73684210526	17.7894736842	7.73684210526	8.68421052632	30.1578947368	7.21052631579	1.84210526316	2.21052631579	5.68421052632	-3.0	kgs_wide 10 <= X <= 100, player mvca (4d)	19.0	strength: 4d
0.636363636364	1.09090909091	2.63636363636	0.636363636364	5.90909090909	7.18181818182	5.27272727273	8.63636363636	13.8181818182	10.9090909091	8.63636363636	31.2727272727	10.8181818182	2.18181818182	1.09090909091	5.27272727273	-3.0	kgs_wide 10 <= X <= 100, player Iamdick (4d)	11.0	strength: 4d
0.113636363636	1.86363636364	2.72727272727	0.295454545455	5.95454545455	7.70454545455	5.40909090909	7.93181818182	14.3181818182	10.2045454545	8.29545454545	25.9318181818	8.95454545455	1.86363636364	2.36363636364	6.31818181818	-3.0	kgs_wide 10 <= X <= 100, player qwest (4d)	44.0	strength: 4d
0.0714285714286	2.42857142857	2.42857142857	0.0714285714286	6.5	7.28571428571	4.57142857143	8.0	14.7142857143	8.0	6.85714285714	25.0	5.14285714286	1.14285714286	1.57142857143	5.14285714286	-3.0	kgs_wide 10 <= X <= 100, player nnpn (4d)	14.0	strength: 4d
0.272727272727	1.81818181818	2.54545454545	0.363636363636	3.18181818182	9.27272727273	7.18181818182	7.36363636364	18.5454545455	7.90909090909	9.63636363636	26.3636363636	6.45454545455	1.45454545455	1.18181818182	4.63636363636	-3.0	kgs_wide 10 <= X <= 100, player Isinomaki (4d)	11.0	strength: 4d
0.0	1.38461538462	3.15384615385	0.153846153846	6.07692307692	6.38461538462	4.07692307692	6.61538461538	14.6923076923	7.15384615385	5.15384615385	23.3076923077	11.5384615385	2.15384615385	2.92307692308	6.76923076923	-3.0	kgs_wide 10 <= X <= 100, player ksw (4d)	13.0	strength: 4d
0.461538461538	3.07692307692	1.15384615385	0.307692307692	6.07692307692	8.53846153846	5.15384615385	7.23076923077	14.6923076923	6.07692307692	6.76923076923	22.0	1.53846153846	0.307692307692	1.15384615385	3.53846153846	-3.0	kgs_wide 10 <= X <= 100, player yuito (4d)	13.0	strength: 4d
0.0	1.97297297297	2.91891891892	0.108108108108	4.89189189189	8.45945945946	5.18918918919	8.45945945946	19.7837837838	8.18918918919	8.05405405405	26.8648648649	7.72972972973	1.67567567568	2.83783783784	8.43243243243	-3.0	kgs_wide 10 <= X <= 100, player sssd (4d)	37.0	strength: 4d
0.15625	1.75	2.6875	0.40625	5.0625	7.65625	6.15625	7.96875	16.09375	7.75	8.0625	24.90625	8.34375	1.90625	2.03125	5.5625	-3.0	kgs_wide 10 <= X <= 100, player gerard (4d)	32.0	strength: 4d
0.047619047619	2.47619047619	2.42857142857	0.047619047619	4.57142857143	7.61904761905	5.90476190476	8.19047619048	15.6666666667	7.52380952381	6.42857142857	24.380952381	7.04761904762	1.33333333333	2.28571428571	7.57142857143	-3.0	kgs_wide 10 <= X <= 100, player Valdano (4d)	21.0	strength: 4d
0.0454545454545	2.81818181818	1.68181818182	0.454545454545	4.13636363636	6.04545454545	5.18181818182	10.6818181818	13.2272727273	7.86363636364	6.63636363636	19.8181818182	5.54545454545	0.863636363636	1.27272727273	3.72727272727	-3.0	kgs_wide 10 <= X <= 100, player Emil (4d)	22.0	strength: 4d
0.0714285714286	2.78571428571	1.64285714286	0.5	4.57142857143	7.85714285714	6.07142857143	8.5	17.1428571429	9.71428571429	7.5	30.9285714286	15.1428571429	3.07142857143	3.0	10.5	-3.0	kgs_wide 10 <= X <= 100, player shigekix (4d), subsampled to max 50	14.0	strength: 4d
0.114285714286	1.65714285714	2.74285714286	0.485714285714	4.68571428571	8.94285714286	5.31428571429	8.05714285714	17.9428571429	8.45714285714	7.74285714286	27.9428571429	9.08571428571	2.37142857143	2.37142857143	7.02857142857	-3.0	kgs_wide 10 <= X <= 100, player montebel2d (4d), subsampled to max 50	35.0	strength: 4d
0.2	3.0	1.4	0.4	3.8	7.06666666667	4.93333333333	11.2	10.4666666667	6.66666666667	7.13333333333	22.7333333333	2.06666666667	0.4	0.333333333333	1.0	-3.0	kgs_wide 10 <= X <= 100, player rock3d (4d)	15.0	strength: 4d
0.0769230769231	1.69230769231	3.0	0.230769230769	4.76923076923	7.92307692308	6.23076923077	8.07692307692	14.9230769231	10.6923076923	7.84615384615	28.9230769231	8.0	2.53846153846	3.07692307692	6.15384615385	-3.0	kgs_wide 10 <= X <= 100, player fuzhou (4d)	13.0	strength: 4d
0.191489361702	1.02127659574	3.48936170213	0.297872340426	4.85106382979	6.42553191489	4.97872340426	10.4680851064	14.5319148936	9.02127659574	7.65957446809	24.5531914894	7.29787234043	1.93617021277	2.46808510638	5.93617021277	-3.0	kgs_wide 10 <= X <= 100, player glad (4d), subsampled to max 50	47.0	strength: 4d
0.0714285714286	1.64285714286	3.0	0.285714285714	4.46428571429	6.96428571429	4.42857142857	10.25	11.8214285714	9.25	7.21428571429	20.0357142857	5.42857142857	1.71428571429	1.14285714286	3.78571428571	-3.0	kgs_wide 10 <= X <= 100, player myeric (4d), subsampled to max 50	28.0	strength: 4d
0.0555555555556	2.63888888889	1.97222222222	0.333333333333	4.86111111111	6.36111111111	5.16666666667	10.4166666667	13.5555555556	7.83333333333	7.44444444444	26.8888888889	6.5	1.33333333333	1.25	4.05555555556	-3.0	kgs_wide 10 <= X <= 100, player guzuko (4d), subsampled to max 50	36.0	strength: 4d
0.117647058824	3.05882352941	1.64705882353	0.176470588235	4.76470588235	8.05882352941	5.41176470588	8.76470588235	18.2941176471	8.11764705882	8.70588235294	25.3529411765	11.0	2.47058823529	2.05882352941	6.58823529412	-3.0	kgs_wide 10 <= X <= 100, player Suica (4d)	17.0	strength: 4d
0.0	0.214285714286	4.28571428571	0.5	4.35714285714	9.28571428571	4.21428571429	8.35714285714	17.6428571429	8.64285714286	7.35714285714	24.3571428571	8.85714285714	1.92857142857	2.57142857143	8.92857142857	-3.0	kgs_wide 10 <= X <= 100, player gothreat (4d)	14.0	strength: 4d
0.206896551724	2.55172413793	2.13793103448	0.103448275862	5.62068965517	6.44827586207	5.51724137931	9.41379310345	17.2068965517	7.58620689655	7.62068965517	26.3103448276	6.0	1.27586206897	1.55172413793	5.55172413793	-3.0	kgs_wide 10 <= X <= 100, player vidro (4d)	29.0	strength: 4d
0.0	1.55555555556	3.22222222222	0.222222222222	5.38888888889	6.0	5.44444444444	9.55555555556	14.1111111111	9.16666666667	7.66666666667	26.5	6.72222222222	1.61111111111	2.05555555556	4.55555555556	-3.0	kgs_wide 10 <= X <= 100, player tym99 (4d)	18.0	strength: 4d
0.166666666667	2.16666666667	2.38888888889	0.277777777778	6.77777777778	7.05555555556	6.0	7.16666666667	12.7222222222	7.66666666667	7.5	23.7222222222	3.83333333333	0.666666666667	1.77777777778	6.16666666667	-3.0	kgs_wide 10 <= X <= 100, player comego (4d)	18.0	strength: 4d
0.142857142857	2.28571428571	2.35714285714	0.214285714286	5.92857142857	7.0	5.28571428571	8.78571428571	11.2142857143	6.42857142857	4.21428571429	18.4285714286	2.64285714286	0.714285714286	1.0	3.78571428571	-3.0	kgs_wide 10 <= X <= 100, player easy51 (4d)	14.0	strength: 4d
0.0	2.76923076923	2.07692307692	0.153846153846	6.38461538462	7.69230769231	5.23076923077	7.69230769231	13.9230769231	7.07692307692	7.0	25.6923076923	5.76923076923	1.15384615385	1.38461538462	4.61538461538	-3.0	kgs_wide 10 <= X <= 100, player Giftshop (4d)	13.0	strength: 4d
0.0909090909091	2.59090909091	2.09090909091	0.227272727273	3.18181818182	6.22727272727	5.95454545455	11.1363636364	12.7272727273	8.63636363636	7.40909090909	22.2272727273	6.0	0.954545454545	1.72727272727	5.22727272727	-3.0	kgs_wide 10 <= X <= 100, player nobunobu (4d)	22.0	strength: 4d
0.0909090909091	2.36363636364	2.36363636364	0.181818181818	5.63636363636	8.45454545455	5.63636363636	7.18181818182	13.3636363636	7.27272727273	7.09090909091	25.3636363636	3.72727272727	1.0	1.45454545455	4.54545454545	-3.0	kgs_wide 10 <= X <= 100, player imo3 (4d)	11.0	strength: 4d
0.0	2.3125	2.6875	0.0	5.125	7.6875	5.5625	8.125	13.4375	8.75	7.75	22.8125	7.9375	1.75	1.75	5.6875	-3.0	kgs_wide 10 <= X <= 100, player tufe1966 (4d)	16.0	strength: 4d
0.105263157895	2.78947368421	1.89473684211	0.210526315789	4.73684210526	8.47368421053	5.57894736842	7.78947368421	15.6578947368	7.0	6.97368421053	27.3157894737	7.10526315789	1.18421052632	2.36842105263	5.36842105263	-3.0	kgs_wide 10 <= X <= 100, player sevenstar (4d), subsampled to max 50	38.0	strength: 4d
0.0454545454545	2.13636363636	2.31818181818	0.386363636364	5.36363636364	7.45454545455	5.52272727273	7.27272727273	13.2954545455	7.31818181818	7.11363636364	24.5681818182	6.95454545455	1.75	1.75	5.95454545455	-3.0	kgs_wide 10 <= X <= 100, player tigao (4d), subsampled to max 50	44.0	strength: 4d
0.263157894737	2.60526315789	1.65789473684	0.473684210526	5.92105263158	6.78947368421	5.36842105263	8.92105263158	15.7105263158	8.39473684211	8.73684210526	28.3157894737	10.5	2.10526315789	2.31578947368	8.55263157895	-3.0	kgs_wide 10 <= X <= 100, player Musketeer (4d)	38.0	strength: 4d
0.28	2.72	2.0	0.0	5.72	7.8	5.04	8.36	11.12	8.88	6.88	23.92	6.92	1.32	1.76	5.4	-3.0	kgs_wide 10 <= X <= 100, player ready2go (4d)	25.0	strength: 4d
0.107142857143	2.5	2.28571428571	0.107142857143	4.78571428571	8.21428571429	5.5	8.39285714286	9.53571428571	6.96428571429	6.82142857143	22.0	3.07142857143	0.75	0.892857142857	2.89285714286	-3.0	kgs_wide 10 <= X <= 100, player Risker (4d)	28.0	strength: 4d
0.105263157895	2.73684210526	1.81578947368	0.236842105263	4.78947368421	6.68421052632	5.13157894737	9.05263157895	14.7894736842	7.94736842105	8.10526315789	26.8421052632	8.36842105263	2.44736842105	1.86842105263	5.18421052632	-3.0	kgs_wide 10 <= X <= 100, player ylca (4d), subsampled to max 50	38.0	strength: 4d
0.214285714286	3.42857142857	1.28571428571	0.0714285714286	5.78571428571	8.21428571429	5.92857142857	7.07142857143	18.5	9.07142857143	7.21428571429	30.2142857143	11.6428571429	2.92857142857	3.28571428571	9.28571428571	-3.0	kgs_wide 10 <= X <= 100, player stud37 (4d)	14.0	strength: 4d
0.230769230769	2.84615384615	1.69230769231	0.230769230769	4.76923076923	7.61538461538	4.61538461538	10.0	12.0769230769	8.23076923077	8.76923076923	26.2307692308	3.23076923077	1.0	1.15384615385	3.53846153846	-3.0	kgs_wide 10 <= X <= 100, player argon (4d)	13.0	strength: 4d
0.178571428571	2.35714285714	2.35714285714	0.107142857143	6.10714285714	7.32142857143	4.60714285714	8.96428571429	14.0714285714	9.14285714286	7.92857142857	29.7857142857	6.78571428571	2.71428571429	1.85714285714	4.96428571429	-3.0	kgs_wide 10 <= X <= 100, player CNJP (4d), subsampled to max 50	28.0	strength: 4d
0.0769230769231	1.0	3.46153846154	0.461538461538	5.23076923077	6.61538461538	5.15384615385	10.0	13.7692307692	8.46153846154	6.61538461538	23.3846153846	6.61538461538	1.38461538462	1.76923076923	5.07692307692	-3.0	kgs_wide 10 <= X <= 100, player niwatori (4d)	13.0	strength: 4d
0.176470588235	3.76470588235	0.941176470588	0.117647058824	5.35294117647	7.47058823529	4.35294117647	9.82352941176	13.7058823529	7.64705882353	7.94117647059	31.7647058824	7.29411764706	1.58823529412	1.82352941176	4.41176470588	-3.0	kgs_wide 10 <= X <= 100, player kingkong3 (4d)	17.0	strength: 4d
0.0	1.5	3.21428571429	0.285714285714	5.78571428571	6.64285714286	4.0	8.64285714286	13.7857142857	7.78571428571	6.42857142857	22.2142857143	6.78571428571	1.78571428571	1.85714285714	7.5	-3.0	kgs_wide 10 <= X <= 100, player ajisai (4d)	14.0	strength: 4d
0.0	1.8125	2.125	1.0625	4.5625	6.3125	5.125	11.0	20.5625	11.1875	10.25	25.9375	18.875	3.6875	4.125	14.625	-3.0	kgs_wide 10 <= X <= 100, player francis (4d)	16.0	strength: 4d
0.25	2.7	1.825	0.225	4.8	6.775	5.2	9.125	16.525	8.375	7.425	23.575	7.625	1.55	1.875	6.275	-3.0	kgs_wide 10 <= X <= 100, player mhama (4d), subsampled to max 50	40.0	strength: 4d
0.333333333333	1.41666666667	3.08333333333	0.166666666667	7.0	7.5	4.83333333333	7.66666666667	16.8333333333	10.8333333333	6.75	27.4166666667	10.3333333333	2.5	1.83333333333	5.66666666667	-3.0	kgs_wide 10 <= X <= 100, player suleem (4d)	12.0	strength: 4d
0.0	2.18181818182	2.72727272727	0.0909090909091	4.72727272727	5.63636363636	6.09090909091	10.2727272727	12.3636363636	8.81818181818	5.72727272727	24.6363636364	9.63636363636	1.81818181818	1.45454545455	5.45454545455	-3.0	kgs_wide 10 <= X <= 100, player deuxetdemi (4d)	11.0	strength: 4d
0.027027027027	2.13513513514	2.45945945946	0.243243243243	5.40540540541	8.48648648649	4.72972972973	7.64864864865	16.7567567568	8.43243243243	7.21621621622	24.7567567568	8.21621621622	1.78378378378	2.21621621622	6.45945945946	-3.0	kgs_wide 10 <= X <= 100, player TOSHI1011 (4d), subsampled to max 50	37.0	strength: 4d
0.321428571429	2.42857142857	1.89285714286	0.178571428571	4.5	6.17857142857	4.82142857143	10.5357142857	16.0357142857	8.71428571429	7.82142857143	26.25	6.71428571429	1.42857142857	1.57142857143	5.32142857143	-3.0	kgs_wide 10 <= X <= 100, player TheCaptain (4d), subsampled to max 50	28.0	strength: 4d
0.0	2.46153846154	2.46153846154	0.0769230769231	4.53846153846	7.15384615385	6.46153846154	8.0	10.0769230769	5.53846153846	6.0	17.6923076923	5.46153846154	1.30769230769	1.0	5.30769230769	-3.0	kgs_wide 10 <= X <= 100, player anomy (4d)	13.0	strength: 4d
0.0	1.29411764706	3.58823529412	0.117647058824	3.29411764706	6.11764705882	4.35294117647	13.2352941176	15.5882352941	9.23529411765	8.35294117647	24.4705882353	5.58823529412	0.764705882353	2.11764705882	5.29411764706	-3.0	kgs_wide 10 <= X <= 100, player matti3 (4d)	17.0	strength: 4d
0.108108108108	2.56756756757	2.24324324324	0.0810810810811	4.91891891892	7.35135135135	5.43243243243	8.86486486486	14.1081081081	9.02702702703	7.32432432432	23.1891891892	6.40540540541	1.51351351351	1.86486486486	4.40540540541	-3.0	kgs_wide 10 <= X <= 100, player mustsee (4d)	37.0	strength: 4d
0.0	1.66666666667	3.0	0.333333333333	4.5	8.16666666667	5.66666666667	8.66666666667	11.1666666667	5.91666666667	5.91666666667	23.6666666667	1.58333333333	0.666666666667	0.583333333333	1.41666666667	-3.0	kgs_wide 10 <= X <= 100, player qiqin (4d)	12.0	strength: 4d
0.191489361702	2.93617021277	1.6170212766	0.255319148936	5.68085106383	7.0	5.36170212766	8.93617021277	12.7659574468	7.1914893617	7.23404255319	26.5106382979	5.40425531915	1.57446808511	1.74468085106	4.04255319149	-3.0	kgs_wide 10 <= X <= 100, player lopez (4d)	47.0	strength: 4d
0.0	2.81818181818	1.90909090909	0.272727272727	3.63636363636	6.63636363636	5.36363636364	8.72727272727	9.36363636364	6.72727272727	4.18181818182	14.2727272727	0.454545454545	0.181818181818	0.0909090909091	1.18181818182	-3.0	kgs_wide 10 <= X <= 100, player xulinus (4d)	11.0	strength: 4d
